inst#,actual,predicted,error,prediction
2426,1:?,2:negative,,0.876
2427,1:?,2:negative,,1
2428,1:?,3:neutral,,0.612
2429,1:?,3:neutral,,0.569
2430,1:?,3:neutral,,0.556
2431,1:?,3:neutral,,0.604
2432,1:?,3:neutral,,0.556
2433,1:?,2:negative,,0.723
2434,1:?,3:neutral,,0.572
2435,1:?,3:neutral,,0.518
2436,1:?,3:neutral,,0.559
2437,1:?,3:neutral,,0.601
2438,1:?,2:negative,,0.839
2439,1:?,3:neutral,,0.569
2440,1:?,3:neutral,,0.612
2441,1:?,3:neutral,,0.557
2442,1:?,3:neutral,,0.422
2443,1:?,2:negative,,0.839
2444,1:?,1:positive,,0.499
2445,1:?,3:neutral,,0.567
2446,1:?,3:neutral,,0.569
2447,1:?,3:neutral,,0.572
2448,1:?,3:neutral,,0.57
2449,1:?,3:neutral,,0.567
2450,1:?,3:neutral,,0.613
2451,1:?,1:positive,,0.831
2452,1:?,3:neutral,,0.623
2453,1:?,3:neutral,,0.567
2454,1:?,3:neutral,,0.569
2455,1:?,3:neutral,,0.495
2456,1:?,3:neutral,,0.558
2457,1:?,3:neutral,,0.616
2458,1:?,1:positive,,0.487
2459,1:?,3:neutral,,0.521
2460,1:?,2:negative,,1
2461,1:?,1:positive,,0.709
2462,1:?,3:neutral,,0.557
2463,1:?,3:neutral,,0.569
2464,1:?,2:negative,,0.593
2465,1:?,3:neutral,,0.556
2466,1:?,3:neutral,,0.612
2467,1:?,3:neutral,,0.569
2468,1:?,3:neutral,,0.611
2469,1:?,3:neutral,,0.556
2470,1:?,1:positive,,0.905
2471,1:?,3:neutral,,0.612
2472,1:?,2:negative,,0.483
2473,1:?,3:neutral,,0.558
2474,1:?,3:neutral,,0.625
2475,1:?,1:positive,,0.869
2476,1:?,3:neutral,,0.569
2477,1:?,3:neutral,,0.613
2478,1:?,2:negative,,0.486
2479,1:?,3:neutral,,0.569
2480,1:?,3:neutral,,0.569
2481,1:?,3:neutral,,0.557
2482,1:?,3:neutral,,0.6
2483,1:?,1:positive,,0.564
2484,1:?,3:neutral,,0.612
2485,1:?,3:neutral,,0.556
2486,1:?,1:positive,,0.796
2487,1:?,3:neutral,,0.569
2488,1:?,3:neutral,,0.567
2489,1:?,3:neutral,,0.556
2490,1:?,1:positive,,0.831
2491,1:?,3:neutral,,0.558
2492,1:?,1:positive,,0.807
2493,1:?,1:positive,,0.881
2494,1:?,3:neutral,,0.556
2495,1:?,3:neutral,,0.569
2496,1:?,3:neutral,,0.572
2497,1:?,1:positive,,0.944
2498,1:?,1:positive,,0.887
2499,1:?,1:positive,,0.618
2500,1:?,3:neutral,,0.606
2501,1:?,3:neutral,,0.556
2502,1:?,3:neutral,,0.616
2503,1:?,1:positive,,0.71
2504,1:?,1:positive,,0.816
2505,1:?,3:neutral,,0.571
2506,1:?,2:negative,,0.491
2507,1:?,3:neutral,,0.567
2508,1:?,3:neutral,,0.557
2509,1:?,2:negative,,0.534
2510,1:?,3:neutral,,0.569
2511,1:?,3:neutral,,0.615
2512,1:?,3:neutral,,0.615
2513,1:?,3:neutral,,0.605
2514,1:?,1:positive,,0.774
2515,1:?,3:neutral,,0.512
2516,1:?,3:neutral,,0.569
2517,1:?,3:neutral,,0.557
2518,1:?,3:neutral,,0.538
2519,1:?,1:positive,,0.985
2520,1:?,3:neutral,,0.569
2521,1:?,1:positive,,0.853
2522,1:?,3:neutral,,0.628
2523,1:?,3:neutral,,0.558
2524,1:?,3:neutral,,0.556
2525,1:?,3:neutral,,0.635
2526,1:?,3:neutral,,0.612
2527,1:?,1:positive,,0.482
2528,1:?,3:neutral,,0.517
2529,1:?,3:neutral,,0.487
2530,1:?,3:neutral,,0.63
2531,1:?,3:neutral,,0.556
2532,1:?,3:neutral,,0.498
2533,1:?,3:neutral,,0.556
2534,1:?,3:neutral,,0.495
2535,1:?,3:neutral,,0.556
2536,1:?,3:neutral,,0.567
2537,1:?,3:neutral,,0.556
2538,1:?,3:neutral,,0.556
2539,1:?,3:neutral,,0.556
2540,1:?,1:positive,,0.706
2541,1:?,1:positive,,0.706
2542,1:?,3:neutral,,0.556
2543,1:?,1:positive,,0.766
2544,1:?,3:neutral,,0.556
2545,1:?,3:neutral,,0.558
2546,1:?,3:neutral,,0.569
2547,1:?,3:neutral,,0.557
2548,1:?,3:neutral,,0.556
2549,1:?,3:neutral,,0.614
2550,1:?,1:positive,,0.498
2551,1:?,3:neutral,,0.556
2552,1:?,1:positive,,0.705
2553,1:?,3:neutral,,0.569
2554,1:?,2:negative,,0.521
2555,1:?,3:neutral,,0.613
2556,1:?,3:neutral,,0.572
2557,1:?,1:positive,,0.56
2558,1:?,2:negative,,0.487
2559,1:?,3:neutral,,0.556
2560,1:?,3:neutral,,0.556
2561,1:?,2:negative,,0.989
2562,1:?,1:positive,,0.868
2563,1:?,3:neutral,,0.557
2564,1:?,3:neutral,,0.556
2565,1:?,3:neutral,,0.591
2566,1:?,1:positive,,0.896
2567,1:?,3:neutral,,0.557
2568,1:?,2:negative,,0.491
2569,1:?,2:negative,,0.928
2570,1:?,1:positive,,0.999
2571,1:?,3:neutral,,0.616
2572,1:?,2:negative,,0.486
2573,1:?,3:neutral,,0.565
2574,1:?,3:neutral,,0.567
2575,1:?,1:positive,,0.993
2576,1:?,1:positive,,0.678
2577,1:?,3:neutral,,0.558
2578,1:?,3:neutral,,0.585
2579,1:?,3:neutral,,0.572
2580,1:?,2:negative,,0.928
2581,1:?,3:neutral,,0.615
2582,1:?,3:neutral,,0.556
2583,1:?,1:positive,,0.476
2584,1:?,3:neutral,,0.569
2585,1:?,1:positive,,0.927
2586,1:?,1:positive,,0.82
2587,1:?,2:negative,,0.872
2588,1:?,3:neutral,,0.569
2589,1:?,2:negative,,0.456
2590,1:?,1:positive,,0.69
2591,1:?,3:neutral,,0.569
2592,1:?,1:positive,,0.96
2593,1:?,1:positive,,0.775
2594,1:?,3:neutral,,0.558
2595,1:?,3:neutral,,0.595
2596,1:?,3:neutral,,0.569
2597,1:?,1:positive,,0.989
2598,1:?,3:neutral,,0.556
2599,1:?,3:neutral,,0.569
2600,1:?,1:positive,,0.779
2601,1:?,2:negative,,0.589
2602,1:?,3:neutral,,0.569
2603,1:?,3:neutral,,0.569
2604,1:?,3:neutral,,0.572
2605,1:?,3:neutral,,0.567
2606,1:?,3:neutral,,0.569
2607,1:?,3:neutral,,0.567
2608,1:?,3:neutral,,0.569
2609,1:?,3:neutral,,0.523
2610,1:?,3:neutral,,0.556
2611,1:?,3:neutral,,0.614
2612,1:?,2:negative,,0.589
2613,1:?,1:positive,,0.978
2614,1:?,3:neutral,,0.556
2615,1:?,2:negative,,0.536
2616,1:?,3:neutral,,0.556
2617,1:?,1:positive,,0.683
2618,1:?,3:neutral,,0.569
2619,1:?,2:negative,,0.486
2620,1:?,3:neutral,,0.386
2621,1:?,3:neutral,,0.572
2622,1:?,3:neutral,,0.556
2623,1:?,3:neutral,,0.556
2624,1:?,3:neutral,,0.558
2625,1:?,1:positive,,0.683
2626,1:?,1:positive,,0.771
2627,1:?,3:neutral,,0.632
2628,1:?,3:neutral,,0.626
2629,1:?,3:neutral,,0.572
2630,1:?,2:negative,,0.872
2631,1:?,3:neutral,,0.556
2632,1:?,3:neutral,,0.556
2633,1:?,3:neutral,,0.572
2634,1:?,3:neutral,,0.556
2635,1:?,3:neutral,,0.589
2636,1:?,3:neutral,,0.556
2637,1:?,1:positive,,0.97
2638,1:?,3:neutral,,0.572
2639,1:?,2:negative,,0.487
2640,1:?,3:neutral,,0.556
2641,1:?,3:neutral,,0.558
2642,1:?,3:neutral,,0.556
2643,1:?,3:neutral,,0.556
2644,1:?,2:negative,,0.522
2645,1:?,3:neutral,,0.569
2646,1:?,3:neutral,,0.569
2647,1:?,1:positive,,0.849
2648,1:?,3:neutral,,0.572
2649,1:?,3:neutral,,0.604
2650,1:?,3:neutral,,0.572
2651,1:?,3:neutral,,0.616
2652,1:?,1:positive,,0.989
2653,1:?,3:neutral,,0.556
2654,1:?,3:neutral,,0.556
2655,1:?,3:neutral,,0.612
2656,1:?,3:neutral,,0.617
2657,1:?,3:neutral,,0.569
2658,1:?,3:neutral,,0.556
2659,1:?,3:neutral,,0.556
2660,1:?,1:positive,,0.834
2661,1:?,3:neutral,,0.571
2662,1:?,3:neutral,,0.556
2663,1:?,1:positive,,0.449
2664,1:?,3:neutral,,0.495
2665,1:?,1:positive,,0.775
2666,1:?,3:neutral,,0.617
2667,1:?,3:neutral,,0.569
2668,1:?,3:neutral,,0.556
2669,1:?,3:neutral,,0.557
2670,1:?,3:neutral,,0.569
2671,1:?,3:neutral,,0.606
2672,1:?,3:neutral,,0.595
2673,1:?,1:positive,,0.926
2674,1:?,3:neutral,,0.556
2675,1:?,3:neutral,,0.629
2676,1:?,3:neutral,,0.567
2677,1:?,3:neutral,,0.556
2678,1:?,3:neutral,,0.569
2679,1:?,2:negative,,0.871
2680,1:?,2:negative,,0.522
2681,1:?,3:neutral,,0.556
2682,1:?,3:neutral,,0.602
2683,1:?,3:neutral,,0.569
2684,1:?,3:neutral,,0.572
2685,1:?,3:neutral,,0.558
2686,1:?,1:positive,,0.762
2687,1:?,3:neutral,,0.585
2688,1:?,3:neutral,,0.557
2689,1:?,3:neutral,,0.557
2690,1:?,3:neutral,,0.569
2691,1:?,3:neutral,,0.556
2692,1:?,1:positive,,0.447
2693,1:?,3:neutral,,0.612
2694,1:?,3:neutral,,0.624
2695,1:?,3:neutral,,0.569
2696,1:?,3:neutral,,0.571
2697,1:?,3:neutral,,0.628
2698,1:?,3:neutral,,0.556
2699,1:?,1:positive,,0.665
2700,1:?,3:neutral,,0.557
2701,1:?,3:neutral,,0.613
2702,1:?,3:neutral,,0.557
2703,1:?,3:neutral,,0.613
2704,1:?,2:negative,,0.535
2705,1:?,3:neutral,,0.556
2706,1:?,3:neutral,,0.558
2707,1:?,3:neutral,,0.569
2708,1:?,2:negative,,0.486
2709,1:?,1:positive,,1
2710,1:?,3:neutral,,0.569
2711,1:?,1:positive,,0.747
2712,1:?,2:negative,,0.514
2713,1:?,2:negative,,0.487
2714,1:?,3:neutral,,0.614
2715,1:?,3:neutral,,0.558
2716,1:?,3:neutral,,0.496
2717,1:?,3:neutral,,0.569
2718,1:?,3:neutral,,0.576
2719,1:?,3:neutral,,0.558
2720,1:?,2:negative,,1
2721,1:?,3:neutral,,0.569
2722,1:?,3:neutral,,0.569
2723,1:?,2:negative,,0.487
2724,1:?,3:neutral,,0.569
2725,1:?,3:neutral,,0.495
2726,1:?,2:negative,,0.581
2727,1:?,3:neutral,,0.586
2728,1:?,3:neutral,,0.613
2729,1:?,1:positive,,0.588
2730,1:?,1:positive,,0.636
2731,1:?,2:negative,,0.893
2732,1:?,3:neutral,,0.557
2733,1:?,1:positive,,0.879
2734,1:?,3:neutral,,0.571
2735,1:?,3:neutral,,0.569
2736,1:?,1:positive,,0.93
2737,1:?,3:neutral,,0.556
2738,1:?,3:neutral,,0.556
2739,1:?,1:positive,,0.869
2740,1:?,3:neutral,,0.556
2741,1:?,3:neutral,,0.556
2742,1:?,3:neutral,,0.569
2743,1:?,3:neutral,,0.591
2744,1:?,2:negative,,0.669
2745,1:?,3:neutral,,0.569
2746,1:?,3:neutral,,0.612
2747,1:?,3:neutral,,0.591
2748,1:?,2:negative,,0.483
2749,1:?,1:positive,,0.671
2750,1:?,2:negative,,0.723
2751,1:?,3:neutral,,0.533
2752,1:?,3:neutral,,0.587
2753,1:?,3:neutral,,0.569
2754,1:?,3:neutral,,0.624
2755,1:?,3:neutral,,0.556
2756,1:?,3:neutral,,0.567
2757,1:?,1:positive,,0.948
2758,1:?,3:neutral,,0.567
2759,1:?,3:neutral,,0.611
2760,1:?,1:positive,,0.831
2761,1:?,3:neutral,,0.572
2762,1:?,3:neutral,,0.569
2763,1:?,3:neutral,,0.613
2764,1:?,1:positive,,0.965
2765,1:?,3:neutral,,0.571
2766,1:?,1:positive,,0.822
2767,1:?,3:neutral,,0.556
2768,1:?,3:neutral,,0.572
2769,1:?,1:positive,,0.897
2770,1:?,2:negative,,0.491
2771,1:?,3:neutral,,0.569
2772,1:?,3:neutral,,0.557
2773,1:?,2:negative,,0.936
2774,1:?,1:positive,,0.933
2775,1:?,3:neutral,,0.616
2776,1:?,3:neutral,,0.559
2777,1:?,3:neutral,,0.614
2778,1:?,3:neutral,,0.569
2779,1:?,3:neutral,,0.547
2780,1:?,2:negative,,0.734
2781,1:?,3:neutral,,0.556
2782,1:?,3:neutral,,0.569
2783,1:?,1:positive,,0.855
2784,1:?,3:neutral,,0.569
2785,1:?,3:neutral,,0.616
2786,1:?,2:negative,,0.531
2787,1:?,1:positive,,0.82
2788,1:?,3:neutral,,0.495
2789,1:?,3:neutral,,0.558
2790,1:?,3:neutral,,0.571
2791,1:?,2:negative,,0.486
2792,1:?,3:neutral,,0.556
2793,1:?,3:neutral,,0.584
2794,1:?,3:neutral,,0.569
2795,1:?,2:negative,,0.535
2796,1:?,1:positive,,0.907
2797,1:?,3:neutral,,0.556
2798,1:?,3:neutral,,0.556
2799,1:?,3:neutral,,0.556
2800,1:?,1:positive,,0.88
2801,1:?,3:neutral,,0.572
2802,1:?,3:neutral,,0.556
2803,1:?,3:neutral,,0.557
2804,1:?,3:neutral,,0.614
2805,1:?,1:positive,,1
2806,1:?,3:neutral,,0.556
2807,1:?,3:neutral,,0.556
2808,1:?,3:neutral,,0.556
2809,1:?,3:neutral,,0.572
2810,1:?,3:neutral,,0.556
2811,1:?,3:neutral,,0.557
2812,1:?,3:neutral,,0.556
2813,1:?,3:neutral,,0.588
2814,1:?,3:neutral,,0.567
2815,1:?,3:neutral,,0.614
2816,1:?,3:neutral,,0.584
2817,1:?,2:negative,,0.491
2818,1:?,3:neutral,,0.557
2819,1:?,1:positive,,0.705
2820,1:?,3:neutral,,0.597
2821,1:?,1:positive,,0.775
2822,1:?,3:neutral,,0.622
2823,1:?,1:positive,,0.973
2824,1:?,3:neutral,,0.612
2825,1:?,3:neutral,,0.509
2826,1:?,3:neutral,,0.571
2827,1:?,3:neutral,,0.571
2828,1:?,1:positive,,0.831
2829,1:?,3:neutral,,0.569
2830,1:?,2:negative,,0.839
2831,1:?,3:neutral,,0.556
2832,1:?,3:neutral,,0.572
2833,1:?,3:neutral,,0.569
2834,1:?,3:neutral,,0.556
2835,1:?,3:neutral,,0.572
2836,1:?,3:neutral,,0.605
2837,1:?,3:neutral,,0.556
2838,1:?,1:positive,,0.834
2839,1:?,3:neutral,,0.49
2840,1:?,2:negative,,0.487
2841,1:?,3:neutral,,0.569
2842,1:?,3:neutral,,0.535
2843,1:?,3:neutral,,0.62
2844,1:?,3:neutral,,0.587
2845,1:?,3:neutral,,0.556
2846,1:?,2:negative,,0.723
2847,1:?,3:neutral,,0.614
2848,1:?,3:neutral,,0.546
2849,1:?,3:neutral,,0.557
2850,1:?,1:positive,,0.539
2851,1:?,3:neutral,,0.556
2852,1:?,2:negative,,0.486
2853,1:?,3:neutral,,0.586
2854,1:?,1:positive,,0.699
2855,1:?,3:neutral,,0.556
2856,1:?,3:neutral,,0.569
2857,1:?,3:neutral,,0.558
2858,1:?,2:negative,,0.491
2859,1:?,2:negative,,0.491
2860,1:?,3:neutral,,0.556
2861,1:?,1:positive,,0.68
2862,1:?,3:neutral,,0.572
2863,1:?,3:neutral,,0.612
2864,1:?,3:neutral,,0.557
2865,1:?,3:neutral,,0.556
2866,1:?,3:neutral,,0.556
2867,1:?,3:neutral,,0.571
2868,1:?,3:neutral,,0.557
2869,1:?,3:neutral,,0.494
2870,1:?,3:neutral,,0.524
2871,1:?,3:neutral,,0.557
2872,1:?,3:neutral,,0.557
2873,1:?,3:neutral,,0.589
2874,1:?,3:neutral,,0.612
2875,1:?,3:neutral,,0.612
2876,1:?,2:negative,,0.928
2877,1:?,1:positive,,1
2878,1:?,3:neutral,,0.569
2879,1:?,3:neutral,,0.479
2880,1:?,3:neutral,,0.556
2881,1:?,3:neutral,,0.521
2882,1:?,3:neutral,,0.571
2883,1:?,2:negative,,0.74
2884,1:?,1:positive,,0.707
2885,1:?,3:neutral,,0.556
2886,1:?,3:neutral,,0.558
2887,1:?,2:negative,,0.491
2888,1:?,3:neutral,,0.567
2889,1:?,3:neutral,,0.534
2890,1:?,3:neutral,,0.567
2891,1:?,3:neutral,,0.556
2892,1:?,3:neutral,,0.556
2893,1:?,3:neutral,,0.556
2894,1:?,3:neutral,,0.616
2895,1:?,1:positive,,0.593
2896,1:?,3:neutral,,0.517
2897,1:?,1:positive,,0.905
2898,1:?,3:neutral,,0.556
2899,1:?,1:positive,,0.854
2900,1:?,3:neutral,,0.616
2901,1:?,3:neutral,,0.612
2902,1:?,1:positive,,0.4
2903,1:?,3:neutral,,0.629
2904,1:?,1:positive,,0.503
2905,1:?,3:neutral,,0.558
2906,1:?,2:negative,,0.989
2907,1:?,3:neutral,,0.569
2908,1:?,2:negative,,0.486
2909,1:?,3:neutral,,0.604
2910,1:?,3:neutral,,0.569
2911,1:?,2:negative,,0.522
2912,1:?,3:neutral,,0.556
2913,1:?,3:neutral,,0.569
2914,1:?,3:neutral,,0.558
2915,1:?,3:neutral,,0.556
2916,1:?,3:neutral,,0.567
2917,1:?,3:neutral,,0.556
2918,1:?,3:neutral,,0.572
2919,1:?,3:neutral,,0.614
2920,1:?,3:neutral,,0.559
2921,1:?,3:neutral,,0.556
2922,1:?,2:negative,,0.873
2923,1:?,1:positive,,0.555
2924,1:?,2:negative,,0.928
2925,1:?,1:positive,,0.708
2926,1:?,1:positive,,0.594
2927,1:?,3:neutral,,0.569
2928,1:?,1:positive,,0.933
2929,1:?,3:neutral,,0.556
2930,1:?,3:neutral,,0.556
2931,1:?,3:neutral,,0.556
2932,1:?,3:neutral,,0.614
2933,1:?,3:neutral,,0.556
2934,1:?,1:positive,,0.711
2935,1:?,2:negative,,0.585
2936,1:?,1:positive,,0.706
2937,1:?,3:neutral,,0.57
2938,1:?,3:neutral,,0.613
2939,1:?,2:negative,,0.872
2940,1:?,3:neutral,,0.558
2941,1:?,3:neutral,,0.556
2942,1:?,3:neutral,,0.556
2943,1:?,3:neutral,,0.561
2944,1:?,2:negative,,0.486
2945,1:?,3:neutral,,0.496
2946,1:?,3:neutral,,0.572
2947,1:?,2:negative,,0.536
2948,1:?,3:neutral,,0.556
2949,1:?,3:neutral,,0.558
2950,1:?,3:neutral,,0.363
2951,1:?,1:positive,,0.831
2952,1:?,1:positive,,0.854
2953,1:?,3:neutral,,0.512
2954,1:?,3:neutral,,0.625
2955,1:?,3:neutral,,0.494
2956,1:?,1:positive,,0.676
2957,1:?,2:negative,,1
2958,1:?,1:positive,,0.49
2959,1:?,3:neutral,,0.556
2960,1:?,2:negative,,0.585
2961,1:?,3:neutral,,0.572
2962,1:?,1:positive,,0.909
2963,1:?,2:negative,,0.486
2964,1:?,2:negative,,0.486
2965,1:?,3:neutral,,0.617
2966,1:?,3:neutral,,0.571
2967,1:?,3:neutral,,0.572
2968,1:?,3:neutral,,0.556
2969,1:?,3:neutral,,0.6
2970,1:?,2:negative,,0.584
2971,1:?,3:neutral,,0.556
2972,1:?,3:neutral,,0.556
2973,1:?,1:positive,,0.93
2974,1:?,3:neutral,,0.626
2975,1:?,3:neutral,,0.556
2976,1:?,3:neutral,,0.569
2977,1:?,1:positive,,0.91
2978,1:?,3:neutral,,0.534
2979,1:?,2:negative,,0.972
2980,1:?,3:neutral,,0.556
2981,1:?,3:neutral,,0.558
2982,1:?,3:neutral,,0.384
2983,1:?,3:neutral,,0.556
2984,1:?,3:neutral,,0.612
2985,1:?,3:neutral,,0.569
2986,1:?,3:neutral,,0.569
2987,1:?,2:negative,,0.565
2988,1:?,3:neutral,,0.572
2989,1:?,1:positive,,0.779
2990,1:?,2:negative,,0.59
2991,1:?,3:neutral,,0.623
2992,1:?,3:neutral,,0.557
2993,1:?,3:neutral,,0.604
2994,1:?,2:negative,,0.491
2995,1:?,3:neutral,,0.567
2996,1:?,1:positive,,0.666
2997,1:?,1:positive,,0.594
2998,1:?,2:negative,,0.727
2999,1:?,2:negative,,0.93
3000,1:?,3:neutral,,0.569
3001,1:?,1:positive,,0.589
3002,1:?,3:neutral,,0.569
3003,1:?,3:neutral,,0.612
3004,1:?,2:negative,,0.928
3005,1:?,3:neutral,,0.386
3006,1:?,3:neutral,,0.556
3007,1:?,1:positive,,0.887
3008,1:?,3:neutral,,0.569
3009,1:?,3:neutral,,0.569
3010,1:?,3:neutral,,0.569
3011,1:?,3:neutral,,0.556
3012,1:?,3:neutral,,0.569
3013,1:?,1:positive,,0.613
3014,1:?,3:neutral,,0.604
3015,1:?,3:neutral,,0.569
3016,1:?,3:neutral,,0.612
3017,1:?,3:neutral,,0.569
3018,1:?,3:neutral,,0.567
3019,1:?,3:neutral,,0.622
3020,1:?,3:neutral,,0.632
3021,1:?,1:positive,,0.822
3022,1:?,2:negative,,0.487
3023,1:?,2:negative,,0.928
3024,1:?,3:neutral,,0.569
3025,1:?,3:neutral,,0.556
3026,1:?,3:neutral,,0.612
3027,1:?,3:neutral,,0.585
3028,1:?,3:neutral,,0.558
3029,1:?,1:positive,,0.687
3030,1:?,3:neutral,,0.556
3031,1:?,3:neutral,,0.558
3032,1:?,3:neutral,,0.629
3033,1:?,2:negative,,0.491
3034,1:?,3:neutral,,0.567
3035,1:?,3:neutral,,0.614
3036,1:?,3:neutral,,0.615
3037,1:?,3:neutral,,0.556
3038,1:?,3:neutral,,0.557
3039,1:?,3:neutral,,0.571
3040,1:?,3:neutral,,0.592
3041,1:?,3:neutral,,0.569
3042,1:?,3:neutral,,0.556
3043,1:?,3:neutral,,0.558
3044,1:?,3:neutral,,0.628
3045,1:?,3:neutral,,0.556
3046,1:?,2:negative,,0.532
3047,1:?,2:negative,,0.873
3048,1:?,1:positive,,0.867
3049,1:?,3:neutral,,0.569
3050,1:?,3:neutral,,0.613
3051,1:?,3:neutral,,0.605
3052,1:?,3:neutral,,0.569
3053,1:?,1:positive,,0.903
3054,1:?,1:positive,,0.683
3055,1:?,3:neutral,,0.614
3056,1:?,2:negative,,0.491
3057,1:?,3:neutral,,0.613
3058,1:?,3:neutral,,0.572
3059,1:?,3:neutral,,0.556
3060,1:?,3:neutral,,0.556
3061,1:?,1:positive,,0.932
3062,1:?,1:positive,,0.821
3063,1:?,3:neutral,,0.567
3064,1:?,3:neutral,,0.569
3065,1:?,3:neutral,,0.569
3066,1:?,3:neutral,,0.556
3067,1:?,3:neutral,,0.616
3068,1:?,3:neutral,,0.556
3069,1:?,1:positive,,0.849
3070,1:?,3:neutral,,0.556
3071,1:?,3:neutral,,0.558
3072,1:?,3:neutral,,0.612
3073,1:?,3:neutral,,0.572
3074,1:?,3:neutral,,0.557
3075,1:?,3:neutral,,0.572
3076,1:?,1:positive,,0.869
3077,1:?,3:neutral,,0.571
3078,1:?,3:neutral,,0.569
3079,1:?,1:positive,,0.707
3080,1:?,1:positive,,0.56
3081,1:?,3:neutral,,0.515
3082,1:?,3:neutral,,0.567
3083,1:?,1:positive,,0.784
3084,1:?,3:neutral,,0.589
3085,1:?,1:positive,,0.761
3086,1:?,3:neutral,,0.569
3087,1:?,3:neutral,,0.559
3088,1:?,3:neutral,,0.571
3089,1:?,3:neutral,,0.536
3090,1:?,3:neutral,,0.572
3091,1:?,3:neutral,,0.557
3092,1:?,3:neutral,,0.616
3093,1:?,3:neutral,,0.556
3094,1:?,3:neutral,,0.556
3095,1:?,3:neutral,,0.556
3096,1:?,3:neutral,,0.627
3097,1:?,3:neutral,,0.571
3098,1:?,3:neutral,,0.612
3099,1:?,2:negative,,0.484
3100,1:?,3:neutral,,0.547
3101,1:?,3:neutral,,0.615
3102,1:?,1:positive,,0.904
3103,1:?,1:positive,,0.783
3104,1:?,3:neutral,,0.569
3105,1:?,2:negative,,0.491
3106,1:?,3:neutral,,0.559
3107,1:?,3:neutral,,0.604
3108,1:?,3:neutral,,0.556
3109,1:?,1:positive,,0.815
3110,1:?,3:neutral,,0.589
3111,1:?,1:positive,,0.773
3112,1:?,1:positive,,0.458
3113,1:?,3:neutral,,0.572
3114,1:?,3:neutral,,0.569
3115,1:?,3:neutral,,0.557
3116,1:?,3:neutral,,0.556
3117,1:?,3:neutral,,0.572
3118,1:?,3:neutral,,0.556
3119,1:?,3:neutral,,0.567
3120,1:?,3:neutral,,0.616
3121,1:?,3:neutral,,0.618
3122,1:?,3:neutral,,0.613
3123,1:?,3:neutral,,0.598
3124,1:?,3:neutral,,0.619
3125,1:?,3:neutral,,0.517
3126,1:?,3:neutral,,0.569
3127,1:?,3:neutral,,0.616
3128,1:?,3:neutral,,0.572
3129,1:?,3:neutral,,0.556
3130,1:?,2:negative,,0.491
3131,1:?,1:positive,,0.879
3132,1:?,3:neutral,,0.556
3133,1:?,3:neutral,,0.567
3134,1:?,2:negative,,0.486
3135,1:?,3:neutral,,0.556
3136,1:?,2:negative,,0.56
3137,1:?,3:neutral,,0.557
3138,1:?,3:neutral,,0.421
3139,1:?,3:neutral,,0.509
3140,1:?,3:neutral,,0.571
3141,1:?,3:neutral,,0.569
3142,1:?,1:positive,,0.478
3143,1:?,3:neutral,,0.556
3144,1:?,3:neutral,,0.556
3145,1:?,3:neutral,,0.557
3146,1:?,3:neutral,,0.57
3147,1:?,3:neutral,,0.612
3148,1:?,3:neutral,,0.558
3149,1:?,3:neutral,,0.42
3150,1:?,3:neutral,,0.556
3151,1:?,3:neutral,,0.569
3152,1:?,3:neutral,,0.388
3153,1:?,3:neutral,,0.569
3154,1:?,3:neutral,,0.556
3155,1:?,3:neutral,,0.612
3156,1:?,3:neutral,,0.569
3157,1:?,3:neutral,,0.567
3158,1:?,3:neutral,,0.556
3159,1:?,2:negative,,0.541
3160,1:?,3:neutral,,0.556
3161,1:?,3:neutral,,0.556
3162,1:?,1:positive,,0.896
3163,1:?,1:positive,,0.88
3164,1:?,3:neutral,,0.57
3165,1:?,3:neutral,,0.558
3166,1:?,1:positive,,0.873
3167,1:?,1:positive,,0.993
3168,1:?,1:positive,,1
3169,1:?,3:neutral,,0.556
3170,1:?,3:neutral,,0.556
3171,1:?,3:neutral,,0.612
3172,1:?,3:neutral,,0.557
3173,1:?,1:positive,,1
3174,1:?,3:neutral,,0.556
3175,1:?,3:neutral,,0.569
3176,1:?,3:neutral,,0.571
3177,1:?,3:neutral,,0.615
3178,1:?,3:neutral,,0.569
3179,1:?,1:positive,,0.573
3180,1:?,3:neutral,,0.557
3181,1:?,1:positive,,0.713
3182,1:?,3:neutral,,0.569
3183,1:?,2:negative,,0.557
3184,1:?,1:positive,,0.999
3185,1:?,2:negative,,0.678
3186,1:?,3:neutral,,0.556
3187,1:?,3:neutral,,0.557
3188,1:?,3:neutral,,0.502
3189,1:?,3:neutral,,0.571
3190,1:?,3:neutral,,0.556
3191,1:?,3:neutral,,0.556
3192,1:?,3:neutral,,0.556
3193,1:?,3:neutral,,0.614
3194,1:?,3:neutral,,0.556
3195,1:?,3:neutral,,0.556
3196,1:?,3:neutral,,0.556
3197,1:?,3:neutral,,0.64
3198,1:?,1:positive,,0.707
3199,1:?,3:neutral,,0.556
3200,1:?,3:neutral,,0.614
3201,1:?,3:neutral,,0.557
3202,1:?,3:neutral,,0.556
3203,1:?,3:neutral,,0.569
3204,1:?,3:neutral,,0.556
3205,1:?,1:positive,,0.865
3206,1:?,3:neutral,,0.556
3207,1:?,1:positive,,0.886
3208,1:?,3:neutral,,0.612
3209,1:?,3:neutral,,0.556
3210,1:?,2:negative,,0.486
3211,1:?,3:neutral,,0.569
3212,1:?,3:neutral,,0.558
3213,1:?,3:neutral,,0.57
3214,1:?,2:negative,,0.589
3215,1:?,1:positive,,0.879
