inst#,actual,predicted,error,prediction
2412,1:?,3:neutral,,0.56
2413,1:?,3:neutral,,0.56
2414,1:?,3:neutral,,0.56
2415,1:?,3:neutral,,0.56
2416,1:?,1:positive,,0.602
2417,1:?,2:negative,,0.511
2418,1:?,3:neutral,,0.56
2419,1:?,3:neutral,,0.56
2420,1:?,3:neutral,,0.56
2421,1:?,3:neutral,,0.56
2422,1:?,3:neutral,,0.56
2423,1:?,3:neutral,,0.56
2424,1:?,1:positive,,0.865
2425,1:?,3:neutral,,0.56
2426,1:?,2:negative,,0.579
2427,1:?,3:neutral,,0.56
2428,1:?,3:neutral,,0.56
2429,1:?,3:neutral,,0.56
2430,1:?,3:neutral,,0.56
2431,1:?,3:neutral,,0.56
2432,1:?,3:neutral,,0.56
2433,1:?,2:negative,,0.818
2434,1:?,3:neutral,,0.56
2435,1:?,2:negative,,0.802
2436,1:?,3:neutral,,0.56
2437,1:?,3:neutral,,0.56
2438,1:?,3:neutral,,0.56
2439,1:?,3:neutral,,0.56
2440,1:?,3:neutral,,0.56
2441,1:?,3:neutral,,0.56
2442,1:?,3:neutral,,0.56
2443,1:?,3:neutral,,0.56
2444,1:?,3:neutral,,0.56
2445,1:?,3:neutral,,0.56
2446,1:?,3:neutral,,0.56
2447,1:?,3:neutral,,0.56
2448,1:?,3:neutral,,0.56
2449,1:?,3:neutral,,0.56
2450,1:?,3:neutral,,0.56
2451,1:?,1:positive,,0.682
2452,1:?,3:neutral,,0.56
2453,1:?,3:neutral,,0.56
2454,1:?,3:neutral,,0.56
2455,1:?,3:neutral,,0.56
2456,1:?,3:neutral,,0.56
2457,1:?,3:neutral,,0.56
2458,1:?,1:positive,,0.561
2459,1:?,3:neutral,,0.56
2460,1:?,3:neutral,,0.56
2461,1:?,3:neutral,,0.56
2462,1:?,3:neutral,,0.56
2463,1:?,3:neutral,,0.56
2464,1:?,3:neutral,,0.56
2465,1:?,3:neutral,,0.56
2466,1:?,3:neutral,,0.56
2467,1:?,3:neutral,,0.56
2468,1:?,3:neutral,,0.56
2469,1:?,3:neutral,,0.56
2470,1:?,1:positive,,0.602
2471,1:?,3:neutral,,0.56
2472,1:?,3:neutral,,0.56
2473,1:?,3:neutral,,0.56
2474,1:?,3:neutral,,0.56
2475,1:?,1:positive,,0.566
2476,1:?,3:neutral,,0.56
2477,1:?,3:neutral,,0.56
2478,1:?,3:neutral,,0.56
2479,1:?,3:neutral,,0.56
2480,1:?,3:neutral,,0.56
2481,1:?,3:neutral,,0.56
2482,1:?,3:neutral,,0.56
2483,1:?,3:neutral,,0.56
2484,1:?,3:neutral,,0.56
2485,1:?,3:neutral,,0.56
2486,1:?,1:positive,,0.865
2487,1:?,3:neutral,,0.56
2488,1:?,3:neutral,,0.56
2489,1:?,3:neutral,,0.56
2490,1:?,1:positive,,0.682
2491,1:?,3:neutral,,0.56
2492,1:?,3:neutral,,0.521
2493,1:?,1:positive,,0.566
2494,1:?,3:neutral,,0.56
2495,1:?,3:neutral,,0.56
2496,1:?,3:neutral,,0.56
2497,1:?,1:positive,,0.963
2498,1:?,1:positive,,0.755
2499,1:?,1:positive,,0.865
2500,1:?,3:neutral,,0.56
2501,1:?,3:neutral,,0.56
2502,1:?,3:neutral,,0.56
2503,1:?,3:neutral,,0.56
2504,1:?,1:positive,,0.561
2505,1:?,3:neutral,,0.56
2506,1:?,3:neutral,,0.56
2507,1:?,3:neutral,,0.56
2508,1:?,3:neutral,,0.56
2509,1:?,3:neutral,,0.56
2510,1:?,3:neutral,,0.56
2511,1:?,3:neutral,,0.56
2512,1:?,3:neutral,,0.56
2513,1:?,3:neutral,,0.56
2514,1:?,3:neutral,,0.56
2515,1:?,3:neutral,,0.56
2516,1:?,3:neutral,,0.56
2517,1:?,3:neutral,,0.56
2518,1:?,2:negative,,0.656
2519,1:?,1:positive,,0.755
2520,1:?,3:neutral,,0.56
2521,1:?,1:positive,,0.755
2522,1:?,3:neutral,,0.56
2523,1:?,3:neutral,,0.56
2524,1:?,3:neutral,,0.56
2525,1:?,3:neutral,,0.56
2526,1:?,3:neutral,,0.667
2527,1:?,1:positive,,0.561
2528,1:?,3:neutral,,0.56
2529,1:?,1:positive,,0.667
2530,1:?,3:neutral,,0.56
2531,1:?,3:neutral,,0.56
2532,1:?,2:negative,,0.493
2533,1:?,3:neutral,,0.56
2534,1:?,3:neutral,,0.56
2535,1:?,3:neutral,,0.56
2536,1:?,2:negative,,0.511
2537,1:?,3:neutral,,0.56
2538,1:?,3:neutral,,0.56
2539,1:?,3:neutral,,0.56
2540,1:?,3:neutral,,0.56
2541,1:?,3:neutral,,0.56
2542,1:?,3:neutral,,0.56
2543,1:?,1:positive,,0.755
2544,1:?,3:neutral,,0.56
2545,1:?,3:neutral,,0.56
2546,1:?,3:neutral,,0.56
2547,1:?,3:neutral,,0.56
2548,1:?,3:neutral,,0.56
2549,1:?,3:neutral,,0.56
2550,1:?,3:neutral,,0.56
2551,1:?,3:neutral,,0.56
2552,1:?,3:neutral,,0.56
2553,1:?,2:negative,,0.818
2554,1:?,3:neutral,,0.56
2555,1:?,3:neutral,,0.56
2556,1:?,3:neutral,,0.56
2557,1:?,3:neutral,,0.56
2558,1:?,3:neutral,,0.56
2559,1:?,3:neutral,,0.56
2560,1:?,3:neutral,,0.56
2561,1:?,2:negative,,1
2562,1:?,1:positive,,0.566
2563,1:?,3:neutral,,0.56
2564,1:?,3:neutral,,0.56
2565,1:?,3:neutral,,0.56
2566,1:?,1:positive,,0.602
2567,1:?,3:neutral,,0.56
2568,1:?,3:neutral,,0.56
2569,1:?,3:neutral,,0.56
2570,1:?,1:positive,,0.865
2571,1:?,3:neutral,,0.56
2572,1:?,3:neutral,,0.56
2573,1:?,3:neutral,,0.521
2574,1:?,3:neutral,,0.56
2575,1:?,1:positive,,0.602
2576,1:?,3:neutral,,0.56
2577,1:?,3:neutral,,0.56
2578,1:?,3:neutral,,0.56
2579,1:?,3:neutral,,0.56
2580,1:?,3:neutral,,0.56
2581,1:?,3:neutral,,0.56
2582,1:?,3:neutral,,0.56
2583,1:?,1:positive,,0.561
2584,1:?,3:neutral,,0.56
2585,1:?,1:positive,,0.755
2586,1:?,3:neutral,,0.521
2587,1:?,3:neutral,,0.56
2588,1:?,3:neutral,,0.56
2589,1:?,3:neutral,,0.56
2590,1:?,3:neutral,,0.56
2591,1:?,3:neutral,,0.56
2592,1:?,1:positive,,0.682
2593,1:?,1:positive,,0.755
2594,1:?,3:neutral,,0.56
2595,1:?,3:neutral,,0.56
2596,1:?,3:neutral,,0.56
2597,1:?,1:positive,,0.865
2598,1:?,3:neutral,,0.56
2599,1:?,3:neutral,,0.56
2600,1:?,1:positive,,0.693
2601,1:?,3:neutral,,0.56
2602,1:?,3:neutral,,0.56
2603,1:?,3:neutral,,0.56
2604,1:?,3:neutral,,0.56
2605,1:?,3:neutral,,0.56
2606,1:?,3:neutral,,0.56
2607,1:?,3:neutral,,0.56
2608,1:?,3:neutral,,0.56
2609,1:?,2:negative,,0.493
2610,1:?,3:neutral,,0.56
2611,1:?,3:neutral,,0.56
2612,1:?,3:neutral,,0.56
2613,1:?,1:positive,,0.602
2614,1:?,3:neutral,,0.56
2615,1:?,2:negative,,0.493
2616,1:?,3:neutral,,0.56
2617,1:?,3:neutral,,0.56
2618,1:?,3:neutral,,0.56
2619,1:?,3:neutral,,0.56
2620,1:?,3:neutral,,0.56
2621,1:?,3:neutral,,0.56
2622,1:?,3:neutral,,0.56
2623,1:?,3:neutral,,0.56
2624,1:?,3:neutral,,0.56
2625,1:?,3:neutral,,0.56
2626,1:?,3:neutral,,0.56
2627,1:?,3:neutral,,0.56
2628,1:?,3:neutral,,0.56
2629,1:?,3:neutral,,0.56
2630,1:?,3:neutral,,0.56
2631,1:?,3:neutral,,0.56
2632,1:?,3:neutral,,0.56
2633,1:?,3:neutral,,0.56
2634,1:?,3:neutral,,0.56
2635,1:?,3:neutral,,0.56
2636,1:?,3:neutral,,0.56
2637,1:?,1:positive,,0.566
2638,1:?,3:neutral,,0.56
2639,1:?,3:neutral,,0.56
2640,1:?,3:neutral,,0.56
2641,1:?,3:neutral,,0.56
2642,1:?,3:neutral,,0.56
2643,1:?,3:neutral,,0.56
2644,1:?,3:neutral,,0.56
2645,1:?,3:neutral,,0.56
2646,1:?,3:neutral,,0.56
2647,1:?,1:positive,,0.865
2648,1:?,3:neutral,,0.56
2649,1:?,3:neutral,,0.56
2650,1:?,3:neutral,,0.56
2651,1:?,3:neutral,,0.56
2652,1:?,1:positive,,0.921
2653,1:?,3:neutral,,0.56
2654,1:?,3:neutral,,0.56
2655,1:?,3:neutral,,0.56
2656,1:?,3:neutral,,0.56
2657,1:?,3:neutral,,0.56
2658,1:?,3:neutral,,0.56
2659,1:?,3:neutral,,0.56
2660,1:?,1:positive,,0.682
2661,1:?,3:neutral,,0.56
2662,1:?,3:neutral,,0.56
2663,1:?,1:positive,,0.561
2664,1:?,3:neutral,,0.56
2665,1:?,1:positive,,0.755
2666,1:?,3:neutral,,0.56
2667,1:?,3:neutral,,0.56
2668,1:?,3:neutral,,0.56
2669,1:?,2:negative,,0.511
2670,1:?,3:neutral,,0.56
2671,1:?,3:neutral,,0.56
2672,1:?,3:neutral,,0.56
2673,1:?,1:positive,,0.755
2674,1:?,3:neutral,,0.56
2675,1:?,3:neutral,,0.56
2676,1:?,3:neutral,,0.56
2677,1:?,3:neutral,,0.56
2678,1:?,3:neutral,,0.56
2679,1:?,3:neutral,,0.56
2680,1:?,3:neutral,,0.56
2681,1:?,3:neutral,,0.56
2682,1:?,3:neutral,,0.56
2683,1:?,3:neutral,,0.56
2684,1:?,3:neutral,,0.56
2685,1:?,3:neutral,,0.56
2686,1:?,1:positive,,0.5
2687,1:?,3:neutral,,0.56
2688,1:?,3:neutral,,0.56
2689,1:?,3:neutral,,0.56
2690,1:?,3:neutral,,0.56
2691,1:?,3:neutral,,0.56
2692,1:?,1:positive,,0.561
2693,1:?,3:neutral,,0.56
2694,1:?,3:neutral,,0.56
2695,1:?,3:neutral,,0.56
2696,1:?,3:neutral,,0.56
2697,1:?,3:neutral,,0.56
2698,1:?,3:neutral,,0.56
2699,1:?,3:neutral,,0.521
2700,1:?,3:neutral,,0.56
2701,1:?,3:neutral,,0.56
2702,1:?,3:neutral,,0.56
2703,1:?,3:neutral,,0.56
2704,1:?,3:neutral,,0.56
2705,1:?,3:neutral,,0.56
2706,1:?,3:neutral,,0.56
2707,1:?,3:neutral,,0.56
2708,1:?,3:neutral,,0.56
2709,1:?,3:neutral,,0.56
2710,1:?,3:neutral,,0.56
2711,1:?,1:positive,,0.755
2712,1:?,3:neutral,,0.56
2713,1:?,2:negative,,0.818
2714,1:?,3:neutral,,0.56
2715,1:?,3:neutral,,0.56
2716,1:?,3:neutral,,0.56
2717,1:?,3:neutral,,0.56
2718,1:?,1:positive,,0.921
2719,1:?,3:neutral,,0.56
2720,1:?,3:neutral,,0.56
2721,1:?,3:neutral,,0.56
2722,1:?,3:neutral,,0.56
2723,1:?,3:neutral,,0.56
2724,1:?,3:neutral,,0.56
2725,1:?,3:neutral,,0.56
2726,1:?,3:neutral,,0.56
2727,1:?,3:neutral,,0.56
2728,1:?,3:neutral,,0.56
2729,1:?,1:positive,,0.693
2730,1:?,3:neutral,,0.521
2731,1:?,2:negative,,0.636
2732,1:?,3:neutral,,0.56
2733,1:?,1:positive,,0.566
2734,1:?,3:neutral,,0.56
2735,1:?,3:neutral,,0.56
2736,1:?,1:positive,,0.693
2737,1:?,3:neutral,,0.56
2738,1:?,3:neutral,,0.56
2739,1:?,1:positive,,0.865
2740,1:?,3:neutral,,0.56
2741,1:?,3:neutral,,0.56
2742,1:?,3:neutral,,0.56
2743,1:?,2:negative,,0.865
2744,1:?,3:neutral,,0.56
2745,1:?,3:neutral,,0.56
2746,1:?,3:neutral,,0.56
2747,1:?,3:neutral,,0.56
2748,1:?,3:neutral,,0.56
2749,1:?,2:negative,,0.724
2750,1:?,3:neutral,,0.56
2751,1:?,3:neutral,,0.56
2752,1:?,2:negative,,0.511
2753,1:?,3:neutral,,0.56
2754,1:?,3:neutral,,0.56
2755,1:?,3:neutral,,0.56
2756,1:?,2:negative,,0.511
2757,1:?,1:positive,,0.921
2758,1:?,3:neutral,,0.56
2759,1:?,3:neutral,,0.56
2760,1:?,1:positive,,0.682
2761,1:?,3:neutral,,0.56
2762,1:?,3:neutral,,0.56
2763,1:?,3:neutral,,0.56
2764,1:?,1:positive,,0.755
2765,1:?,3:neutral,,0.56
2766,1:?,3:neutral,,0.521
2767,1:?,3:neutral,,0.56
2768,1:?,3:neutral,,0.56
2769,1:?,1:positive,,0.755
2770,1:?,3:neutral,,0.56
2771,1:?,3:neutral,,0.56
2772,1:?,3:neutral,,0.56
2773,1:?,3:neutral,,0.56
2774,1:?,1:positive,,0.755
2775,1:?,3:neutral,,0.56
2776,1:?,3:neutral,,0.56
2777,1:?,3:neutral,,0.56
2778,1:?,3:neutral,,0.56
2779,1:?,3:neutral,,0.56
2780,1:?,3:neutral,,0.56
2781,1:?,3:neutral,,0.56
2782,1:?,3:neutral,,0.56
2783,1:?,1:positive,,0.865
2784,1:?,3:neutral,,0.56
2785,1:?,3:neutral,,0.56
2786,1:?,3:neutral,,0.56
2787,1:?,3:neutral,,0.521
2788,1:?,3:neutral,,0.56
2789,1:?,3:neutral,,0.56
2790,1:?,3:neutral,,0.56
2791,1:?,3:neutral,,0.56
2792,1:?,2:negative,,0.511
2793,1:?,1:positive,,0.921
2794,1:?,3:neutral,,0.56
2795,1:?,3:neutral,,0.56
2796,1:?,1:positive,,0.865
2797,1:?,3:neutral,,0.56
2798,1:?,3:neutral,,0.56
2799,1:?,3:neutral,,0.56
2800,1:?,1:positive,,0.566
2801,1:?,3:neutral,,0.56
2802,1:?,3:neutral,,0.56
2803,1:?,3:neutral,,0.56
2804,1:?,3:neutral,,0.56
2805,1:?,1:positive,,0.865
2806,1:?,3:neutral,,0.56
2807,1:?,3:neutral,,0.56
2808,1:?,3:neutral,,0.56
2809,1:?,3:neutral,,0.56
2810,1:?,3:neutral,,0.56
2811,1:?,3:neutral,,0.56
2812,1:?,3:neutral,,0.56
2813,1:?,3:neutral,,0.56
2814,1:?,3:neutral,,0.56
2815,1:?,3:neutral,,0.56
2816,1:?,3:neutral,,0.56
2817,1:?,3:neutral,,0.56
2818,1:?,3:neutral,,0.56
2819,1:?,3:neutral,,0.56
2820,1:?,3:neutral,,0.56
2821,1:?,1:positive,,0.755
2822,1:?,3:neutral,,0.56
2823,1:?,1:positive,,0.566
2824,1:?,3:neutral,,0.56
2825,1:?,1:positive,,0.921
2826,1:?,3:neutral,,0.56
2827,1:?,3:neutral,,0.56
2828,1:?,1:positive,,0.682
2829,1:?,3:neutral,,0.56
2830,1:?,3:neutral,,0.56
2831,1:?,3:neutral,,0.56
2832,1:?,3:neutral,,0.56
2833,1:?,3:neutral,,0.56
2834,1:?,3:neutral,,0.56
2835,1:?,3:neutral,,0.56
2836,1:?,3:neutral,,0.56
2837,1:?,3:neutral,,0.56
2838,1:?,1:positive,,0.682
2839,1:?,1:positive,,0.675
2840,1:?,3:neutral,,0.56
2841,1:?,3:neutral,,0.56
2842,1:?,2:negative,,0.77
2843,1:?,3:neutral,,0.56
2844,1:?,3:neutral,,0.56
2845,1:?,3:neutral,,0.56
2846,1:?,3:neutral,,0.56
2847,1:?,3:neutral,,0.56
2848,1:?,2:negative,,0.865
2849,1:?,2:negative,,0.511
2850,1:?,2:negative,,0.375
2851,1:?,3:neutral,,0.56
2852,1:?,3:neutral,,0.56
2853,1:?,3:neutral,,0.56
2854,1:?,1:positive,,0.602
2855,1:?,3:neutral,,0.56
2856,1:?,3:neutral,,0.56
2857,1:?,3:neutral,,0.56
2858,1:?,3:neutral,,0.56
2859,1:?,3:neutral,,0.56
2860,1:?,3:neutral,,0.56
2861,1:?,3:neutral,,0.56
2862,1:?,3:neutral,,0.56
2863,1:?,3:neutral,,0.56
2864,1:?,3:neutral,,0.56
2865,1:?,3:neutral,,0.56
2866,1:?,3:neutral,,0.56
2867,1:?,3:neutral,,0.56
2868,1:?,3:neutral,,0.56
2869,1:?,2:negative,,0.636
2870,1:?,2:negative,,0.802
2871,1:?,3:neutral,,0.56
2872,1:?,3:neutral,,0.56
2873,1:?,3:neutral,,0.56
2874,1:?,3:neutral,,0.56
2875,1:?,3:neutral,,0.56
2876,1:?,3:neutral,,0.56
2877,1:?,1:positive,,0.865
2878,1:?,3:neutral,,0.56
2879,1:?,1:positive,,0.5
2880,1:?,3:neutral,,0.56
2881,1:?,3:neutral,,0.56
2882,1:?,3:neutral,,0.56
2883,1:?,3:neutral,,0.56
2884,1:?,3:neutral,,0.56
2885,1:?,3:neutral,,0.56
2886,1:?,3:neutral,,0.56
2887,1:?,3:neutral,,0.56
2888,1:?,3:neutral,,0.56
2889,1:?,2:negative,,0.802
2890,1:?,3:neutral,,0.56
2891,1:?,3:neutral,,0.56
2892,1:?,3:neutral,,0.56
2893,1:?,3:neutral,,0.56
2894,1:?,3:neutral,,0.56
2895,1:?,3:neutral,,0.56
2896,1:?,3:neutral,,0.56
2897,1:?,1:positive,,0.602
2898,1:?,3:neutral,,0.56
2899,1:?,1:positive,,0.602
2900,1:?,3:neutral,,0.56
2901,1:?,3:neutral,,0.56
2902,1:?,1:positive,,0.667
2903,1:?,3:neutral,,0.56
2904,1:?,3:neutral,,0.56
2905,1:?,3:neutral,,0.56
2906,1:?,2:negative,,0.8
2907,1:?,3:neutral,,0.56
2908,1:?,3:neutral,,0.56
2909,1:?,3:neutral,,0.56
2910,1:?,3:neutral,,0.56
2911,1:?,3:neutral,,0.56
2912,1:?,3:neutral,,0.56
2913,1:?,3:neutral,,0.56
2914,1:?,3:neutral,,0.56
2915,1:?,3:neutral,,0.56
2916,1:?,3:neutral,,0.56
2917,1:?,3:neutral,,0.56
2918,1:?,3:neutral,,0.56
2919,1:?,3:neutral,,0.56
2920,1:?,3:neutral,,0.56
2921,1:?,3:neutral,,0.56
2922,1:?,3:neutral,,0.56
2923,1:?,1:positive,,0.693
2924,1:?,3:neutral,,0.56
2925,1:?,3:neutral,,0.56
2926,1:?,3:neutral,,0.56
2927,1:?,3:neutral,,0.56
2928,1:?,1:positive,,0.755
2929,1:?,3:neutral,,0.56
2930,1:?,3:neutral,,0.56
2931,1:?,3:neutral,,0.56
2932,1:?,3:neutral,,0.56
2933,1:?,3:neutral,,0.56
2934,1:?,3:neutral,,0.56
2935,1:?,2:negative,,0.818
2936,1:?,3:neutral,,0.56
2937,1:?,3:neutral,,0.56
2938,1:?,3:neutral,,0.56
2939,1:?,3:neutral,,0.56
2940,1:?,3:neutral,,0.56
2941,1:?,3:neutral,,0.56
2942,1:?,3:neutral,,0.56
2943,1:?,1:positive,,0.675
2944,1:?,3:neutral,,0.56
2945,1:?,3:neutral,,0.56
2946,1:?,2:negative,,0.511
2947,1:?,2:negative,,0.493
2948,1:?,3:neutral,,0.56
2949,1:?,3:neutral,,0.56
2950,1:?,3:neutral,,0.56
2951,1:?,1:positive,,0.682
2952,1:?,1:positive,,0.755
2953,1:?,3:neutral,,0.56
2954,1:?,3:neutral,,0.56
2955,1:?,1:positive,,0.963
2956,1:?,1:positive,,0.682
2957,1:?,3:neutral,,0.56
2958,1:?,3:neutral,,0.56
2959,1:?,3:neutral,,0.56
2960,1:?,3:neutral,,0.56
2961,1:?,2:negative,,0.511
2962,1:?,1:positive,,0.865
2963,1:?,3:neutral,,0.56
2964,1:?,2:negative,,0.511
2965,1:?,3:neutral,,0.56
2966,1:?,3:neutral,,0.56
2967,1:?,3:neutral,,0.56
2968,1:?,3:neutral,,0.56
2969,1:?,3:neutral,,0.56
2970,1:?,3:neutral,,0.56
2971,1:?,3:neutral,,0.56
2972,1:?,3:neutral,,0.56
2973,1:?,1:positive,,0.602
2974,1:?,3:neutral,,0.56
2975,1:?,3:neutral,,0.56
2976,1:?,3:neutral,,0.56
2977,1:?,1:positive,,0.566
2978,1:?,2:negative,,0.579
2979,1:?,3:neutral,,0.56
2980,1:?,3:neutral,,0.56
2981,1:?,3:neutral,,0.56
2982,1:?,2:negative,,0.802
2983,1:?,3:neutral,,0.56
2984,1:?,3:neutral,,0.56
2985,1:?,3:neutral,,0.56
2986,1:?,3:neutral,,0.56
2987,1:?,3:neutral,,0.56
2988,1:?,3:neutral,,0.56
2989,1:?,1:positive,,0.602
2990,1:?,1:positive,,0.755
2991,1:?,3:neutral,,0.56
2992,1:?,3:neutral,,0.56
2993,1:?,3:neutral,,0.56
2994,1:?,3:neutral,,0.56
2995,1:?,3:neutral,,0.56
2996,1:?,3:neutral,,0.521
2997,1:?,3:neutral,,0.56
2998,1:?,2:negative,,0.511
2999,1:?,3:neutral,,0.56
3000,1:?,3:neutral,,0.56
3001,1:?,1:positive,,0.693
3002,1:?,3:neutral,,0.56
3003,1:?,3:neutral,,0.56
3004,1:?,3:neutral,,0.56
3005,1:?,3:neutral,,0.56
3006,1:?,3:neutral,,0.56
3007,1:?,1:positive,,0.755
3008,1:?,3:neutral,,0.56
3009,1:?,3:neutral,,0.56
3010,1:?,3:neutral,,0.56
3011,1:?,3:neutral,,0.56
3012,1:?,3:neutral,,0.56
3013,1:?,1:positive,,0.865
3014,1:?,3:neutral,,0.56
3015,1:?,2:negative,,0.818
3016,1:?,3:neutral,,0.56
3017,1:?,3:neutral,,0.56
3018,1:?,3:neutral,,0.56
3019,1:?,3:neutral,,0.56
3020,1:?,3:neutral,,0.56
3021,1:?,3:neutral,,0.521
3022,1:?,3:neutral,,0.56
3023,1:?,3:neutral,,0.56
3024,1:?,3:neutral,,0.56
3025,1:?,3:neutral,,0.56
3026,1:?,3:neutral,,0.56
3027,1:?,3:neutral,,0.56
3028,1:?,3:neutral,,0.56
3029,1:?,3:neutral,,0.56
3030,1:?,3:neutral,,0.56
3031,1:?,3:neutral,,0.56
3032,1:?,2:negative,,0.511
3033,1:?,3:neutral,,0.56
3034,1:?,3:neutral,,0.56
3035,1:?,3:neutral,,0.56
3036,1:?,3:neutral,,0.56
3037,1:?,3:neutral,,0.56
3038,1:?,3:neutral,,0.56
3039,1:?,3:neutral,,0.56
3040,1:?,3:neutral,,0.56
3041,1:?,3:neutral,,0.56
3042,1:?,3:neutral,,0.56
3043,1:?,3:neutral,,0.56
3044,1:?,3:neutral,,0.56
3045,1:?,3:neutral,,0.56
3046,1:?,3:neutral,,0.56
3047,1:?,3:neutral,,0.56
3048,1:?,1:positive,,0.566
3049,1:?,3:neutral,,0.56
3050,1:?,3:neutral,,0.56
3051,1:?,3:neutral,,0.56
3052,1:?,3:neutral,,0.56
3053,1:?,1:positive,,0.602
3054,1:?,2:negative,,0.579
3055,1:?,3:neutral,,0.56
3056,1:?,3:neutral,,0.56
3057,1:?,3:neutral,,0.56
3058,1:?,3:neutral,,0.56
3059,1:?,3:neutral,,0.56
3060,1:?,3:neutral,,0.56
3061,1:?,1:positive,,0.755
3062,1:?,3:neutral,,0.521
3063,1:?,3:neutral,,0.56
3064,1:?,3:neutral,,0.56
3065,1:?,3:neutral,,0.56
3066,1:?,3:neutral,,0.56
3067,1:?,3:neutral,,0.56
3068,1:?,3:neutral,,0.56
3069,1:?,1:positive,,0.865
3070,1:?,3:neutral,,0.56
3071,1:?,3:neutral,,0.56
3072,1:?,3:neutral,,0.56
3073,1:?,3:neutral,,0.56
3074,1:?,3:neutral,,0.56
3075,1:?,3:neutral,,0.56
3076,1:?,1:positive,,0.566
3077,1:?,1:positive,,0.675
3078,1:?,3:neutral,,0.56
3079,1:?,3:neutral,,0.56
3080,1:?,3:neutral,,0.56
3081,1:?,1:positive,,0.675
3082,1:?,3:neutral,,0.56
3083,1:?,2:negative,,0.511
3084,1:?,3:neutral,,0.56
3085,1:?,1:positive,,0.675
3086,1:?,3:neutral,,0.56
3087,1:?,3:neutral,,0.56
3088,1:?,3:neutral,,0.56
3089,1:?,2:negative,,0.77
3090,1:?,3:neutral,,0.56
3091,1:?,3:neutral,,0.56
3092,1:?,3:neutral,,0.56
3093,1:?,3:neutral,,0.56
3094,1:?,3:neutral,,0.56
3095,1:?,3:neutral,,0.56
3096,1:?,3:neutral,,0.56
3097,1:?,3:neutral,,0.56
3098,1:?,3:neutral,,0.56
3099,1:?,3:neutral,,0.56
3100,1:?,2:negative,,0.865
3101,1:?,3:neutral,,0.56
3102,1:?,1:positive,,0.602
3103,1:?,1:positive,,0.602
3104,1:?,3:neutral,,0.56
3105,1:?,3:neutral,,0.56
3106,1:?,3:neutral,,0.56
3107,1:?,3:neutral,,0.56
3108,1:?,3:neutral,,0.56
3109,1:?,1:positive,,0.561
3110,1:?,3:neutral,,0.56
3111,1:?,1:positive,,0.865
3112,1:?,1:positive,,0.561
3113,1:?,2:negative,,0.818
3114,1:?,3:neutral,,0.56
3115,1:?,3:neutral,,0.56
3116,1:?,3:neutral,,0.56
3117,1:?,3:neutral,,0.56
3118,1:?,3:neutral,,0.56
3119,1:?,3:neutral,,0.56
3120,1:?,3:neutral,,0.56
3121,1:?,3:neutral,,0.56
3122,1:?,3:neutral,,0.56
3123,1:?,3:neutral,,0.56
3124,1:?,3:neutral,,0.56
3125,1:?,2:negative,,0.579
3126,1:?,3:neutral,,0.56
3127,1:?,3:neutral,,0.56
3128,1:?,3:neutral,,0.56
3129,1:?,3:neutral,,0.56
3130,1:?,3:neutral,,0.56
3131,1:?,1:positive,,0.566
3132,1:?,3:neutral,,0.56
3133,1:?,3:neutral,,0.56
3134,1:?,3:neutral,,0.56
3135,1:?,3:neutral,,0.56
3136,1:?,3:neutral,,0.56
3137,1:?,3:neutral,,0.56
3138,1:?,3:neutral,,0.56
3139,1:?,1:positive,,0.921
3140,1:?,3:neutral,,0.56
3141,1:?,3:neutral,,0.56
3142,1:?,1:positive,,0.561
3143,1:?,3:neutral,,0.56
3144,1:?,3:neutral,,0.56
3145,1:?,3:neutral,,0.56
3146,1:?,3:neutral,,0.56
3147,1:?,3:neutral,,0.56
3148,1:?,1:positive,,0.571
3149,1:?,3:neutral,,0.56
3150,1:?,3:neutral,,0.56
3151,1:?,3:neutral,,0.56
3152,1:?,3:neutral,,0.56
3153,1:?,3:neutral,,0.56
3154,1:?,3:neutral,,0.56
3155,1:?,3:neutral,,0.56
3156,1:?,3:neutral,,0.56
3157,1:?,3:neutral,,0.56
3158,1:?,3:neutral,,0.56
3159,1:?,2:negative,,0.493
3160,1:?,3:neutral,,0.56
3161,1:?,3:neutral,,0.56
3162,1:?,1:positive,,0.602
3163,1:?,1:positive,,0.566
3164,1:?,2:negative,,0.724
3165,1:?,3:neutral,,0.56
3166,1:?,2:negative,,0.656
3167,1:?,1:positive,,0.602
3168,1:?,3:neutral,,0.56
3169,1:?,3:neutral,,0.56
3170,1:?,3:neutral,,0.56
3171,1:?,3:neutral,,0.56
3172,1:?,3:neutral,,0.56
3173,1:?,3:neutral,,0.56
3174,1:?,3:neutral,,0.56
3175,1:?,3:neutral,,0.56
3176,1:?,3:neutral,,0.56
3177,1:?,3:neutral,,0.56
3178,1:?,3:neutral,,0.56
3179,1:?,3:neutral,,0.56
3180,1:?,3:neutral,,0.56
3181,1:?,3:neutral,,0.56
3182,1:?,3:neutral,,0.56
3183,1:?,2:negative,,0.579
3184,1:?,1:positive,,0.755
3185,1:?,2:negative,,0.511
3186,1:?,3:neutral,,0.56
3187,1:?,3:neutral,,0.56
3188,1:?,1:positive,,0.963
3189,1:?,3:neutral,,0.56
3190,1:?,3:neutral,,0.56
3191,1:?,3:neutral,,0.56
3192,1:?,3:neutral,,0.56
3193,1:?,3:neutral,,0.56
3194,1:?,3:neutral,,0.56
3195,1:?,3:neutral,,0.56
3196,1:?,3:neutral,,0.56
