inst#,actual,predicted,error,prediction
2474,1:?,3:neutral,,0.995
2475,1:?,1:positive,,0.979
2476,1:?,3:neutral,,0.993
2477,1:?,3:neutral,,0.986
2478,1:?,3:neutral,,0.997
2479,1:?,3:neutral,,0.993
2480,1:?,3:neutral,,0.993
2481,1:?,3:neutral,,0.976
2482,1:?,3:neutral,,1
2483,1:?,3:neutral,,0.514
2484,1:?,3:neutral,,0.986
2485,1:?,3:neutral,,0.976
2486,1:?,1:positive,,1
2487,1:?,3:neutral,,0.993
2488,1:?,3:neutral,,0.993
2489,1:?,3:neutral,,0.976
2490,1:?,1:positive,,1
2491,1:?,3:neutral,,0.978
2492,1:?,1:positive,,0.965
2493,1:?,1:positive,,0.981
2494,1:?,3:neutral,,0.976
2495,1:?,3:neutral,,0.993
2496,1:?,3:neutral,,0.988
2497,1:?,1:positive,,1
2498,1:?,1:positive,,1
2499,1:?,1:positive,,1
2500,1:?,3:neutral,,0.987
2501,1:?,3:neutral,,0.976
2502,1:?,3:neutral,,0.995
2503,1:?,1:positive,,0.642
2504,1:?,1:positive,,1
2505,1:?,3:neutral,,0.988
2506,1:?,3:neutral,,0.998
2507,1:?,3:neutral,,0.993
2508,1:?,3:neutral,,0.977
2509,1:?,3:neutral,,0.999
2510,1:?,3:neutral,,0.993
2511,1:?,3:neutral,,0.986
2512,1:?,3:neutral,,0.986
2513,1:?,3:neutral,,0.987
2514,1:?,1:positive,,1
2515,1:?,2:negative,,1
2516,1:?,3:neutral,,0.993
2517,1:?,3:neutral,,0.977
2518,1:?,2:negative,,1
2519,1:?,1:positive,,1
2520,1:?,3:neutral,,0.993
2521,1:?,1:positive,,1
2522,1:?,3:neutral,,0.995
2523,1:?,3:neutral,,0.978
2524,1:?,3:neutral,,0.976
2525,1:?,3:neutral,,1
2526,1:?,3:neutral,,0.986
2527,1:?,1:positive,,1
2528,1:?,2:negative,,1
2529,1:?,1:positive,,1
2530,1:?,1:positive,,1
2531,1:?,3:neutral,,0.976
2532,1:?,1:positive,,1
2533,1:?,3:neutral,,0.976
2534,1:?,1:positive,,1
2535,1:?,3:neutral,,0.976
2536,1:?,3:neutral,,0.993
2537,1:?,3:neutral,,0.976
2538,1:?,3:neutral,,0.976
2539,1:?,3:neutral,,0.976
2540,1:?,1:positive,,0.639
2541,1:?,1:positive,,0.639
2542,1:?,3:neutral,,0.976
2543,1:?,1:positive,,1
2544,1:?,3:neutral,,0.976
2545,1:?,3:neutral,,0.978
2546,1:?,3:neutral,,0.993
2547,1:?,3:neutral,,0.976
2548,1:?,3:neutral,,0.976
2549,1:?,3:neutral,,0.986
2550,1:?,3:neutral,,0.527
2551,1:?,3:neutral,,0.976
2552,1:?,1:positive,,0.638
2553,1:?,3:neutral,,0.993
2554,1:?,3:neutral,,1
2555,1:?,3:neutral,,0.986
2556,1:?,3:neutral,,0.988
2557,1:?,3:neutral,,0.517
2558,1:?,3:neutral,,0.997
2559,1:?,3:neutral,,0.976
2560,1:?,3:neutral,,0.976
2561,1:?,1:positive,,1
2562,1:?,1:positive,,0.979
2563,1:?,3:neutral,,0.976
2564,1:?,3:neutral,,0.976
2565,1:?,3:neutral,,1
2566,1:?,1:positive,,1
2567,1:?,3:neutral,,0.976
2568,1:?,3:neutral,,0.998
2569,1:?,3:neutral,,0.905
2570,1:?,1:positive,,1
2571,1:?,3:neutral,,0.986
2572,1:?,3:neutral,,0.997
2573,1:?,2:negative,,1
2574,1:?,3:neutral,,0.993
2575,1:?,1:positive,,1
2576,1:?,1:positive,,0.617
2577,1:?,3:neutral,,0.978
2578,1:?,3:neutral,,0.995
2579,1:?,3:neutral,,0.988
2580,1:?,3:neutral,,0.906
2581,1:?,3:neutral,,0.986
2582,1:?,3:neutral,,0.976
2583,1:?,1:positive,,1
2584,1:?,3:neutral,,0.993
2585,1:?,1:positive,,1
2586,1:?,1:positive,,0.967
2587,1:?,3:neutral,,0.943
2588,1:?,3:neutral,,0.993
2589,1:?,3:neutral,,0.849
2590,1:?,1:positive,,0.627
2591,1:?,3:neutral,,0.993
2592,1:?,1:positive,,1
2593,1:?,1:positive,,1
2594,1:?,3:neutral,,0.978
2595,1:?,3:neutral,,0.995
2596,1:?,3:neutral,,0.993
2597,1:?,1:positive,,1
2598,1:?,3:neutral,,0.976
2599,1:?,3:neutral,,0.993
2600,1:?,1:positive,,1
2601,1:?,3:neutral,,1
2602,1:?,3:neutral,,0.993
2603,1:?,3:neutral,,0.993
2604,1:?,3:neutral,,0.988
2605,1:?,3:neutral,,0.993
2606,1:?,3:neutral,,0.993
2607,1:?,3:neutral,,0.993
2608,1:?,3:neutral,,0.993
2609,1:?,1:positive,,1
2610,1:?,3:neutral,,0.976
2611,1:?,3:neutral,,0.986
2612,1:?,3:neutral,,1
2613,1:?,1:positive,,1
2614,1:?,3:neutral,,0.976
2615,1:?,1:positive,,1
2616,1:?,3:neutral,,0.976
2617,1:?,1:positive,,0.621
2618,1:?,3:neutral,,0.993
2619,1:?,3:neutral,,0.997
2620,1:?,3:neutral,,0.658
2621,1:?,3:neutral,,0.988
2622,1:?,3:neutral,,0.976
2623,1:?,3:neutral,,0.976
2624,1:?,3:neutral,,0.978
2625,1:?,1:positive,,0.621
2626,1:?,1:positive,,1
2627,1:?,1:positive,,1
2628,1:?,3:neutral,,1
2629,1:?,3:neutral,,0.988
2630,1:?,3:neutral,,0.943
2631,1:?,3:neutral,,0.976
2632,1:?,3:neutral,,0.976
2633,1:?,3:neutral,,0.988
2634,1:?,3:neutral,,0.976
2635,1:?,3:neutral,,0.995
2636,1:?,3:neutral,,0.976
2637,1:?,1:positive,,1
2638,1:?,3:neutral,,0.988
2639,1:?,3:neutral,,0.997
2640,1:?,3:neutral,,0.976
2641,1:?,3:neutral,,0.978
2642,1:?,3:neutral,,0.976
2643,1:?,3:neutral,,0.976
2644,1:?,3:neutral,,1
2645,1:?,3:neutral,,0.993
2646,1:?,3:neutral,,0.993
2647,1:?,1:positive,,1
2648,1:?,3:neutral,,0.988
2649,1:?,3:neutral,,0.987
2650,1:?,3:neutral,,0.988
2651,1:?,3:neutral,,0.986
2652,1:?,1:positive,,1
2653,1:?,3:neutral,,0.976
2654,1:?,3:neutral,,0.976
2655,1:?,3:neutral,,0.986
2656,1:?,3:neutral,,0.995
2657,1:?,3:neutral,,0.993
2658,1:?,3:neutral,,0.976
2659,1:?,3:neutral,,0.976
2660,1:?,1:positive,,1
2661,1:?,3:neutral,,0.988
2662,1:?,3:neutral,,0.976
2663,1:?,1:positive,,1
2664,1:?,1:positive,,1
2665,1:?,1:positive,,1
2666,1:?,3:neutral,,0.995
2667,1:?,3:neutral,,0.993
2668,1:?,3:neutral,,0.976
2669,1:?,3:neutral,,0.976
2670,1:?,3:neutral,,0.993
2671,1:?,3:neutral,,0.987
2672,1:?,3:neutral,,1
2673,1:?,1:positive,,1
2674,1:?,3:neutral,,0.976
2675,1:?,3:neutral,,1
2676,1:?,3:neutral,,0.993
2677,1:?,3:neutral,,0.976
2678,1:?,3:neutral,,0.993
2679,1:?,3:neutral,,0.944
2680,1:?,3:neutral,,1
2681,1:?,3:neutral,,0.976
2682,1:?,3:neutral,,1
2683,1:?,3:neutral,,0.993
2684,1:?,3:neutral,,0.988
2685,1:?,3:neutral,,0.978
2686,1:?,1:positive,,1
2687,1:?,3:neutral,,0.995
2688,1:?,3:neutral,,0.976
2689,1:?,3:neutral,,0.976
2690,1:?,3:neutral,,0.993
2691,1:?,3:neutral,,0.976
2692,1:?,1:positive,,1
2693,1:?,3:neutral,,0.986
2694,1:?,3:neutral,,0.995
2695,1:?,3:neutral,,0.993
2696,1:?,3:neutral,,0.988
2697,1:?,3:neutral,,1
2698,1:?,3:neutral,,0.976
2699,1:?,1:positive,,0.914
2700,1:?,3:neutral,,0.976
2701,1:?,3:neutral,,0.986
2702,1:?,3:neutral,,0.976
2703,1:?,3:neutral,,0.986
2704,1:?,3:neutral,,0.999
2705,1:?,3:neutral,,0.976
2706,1:?,3:neutral,,0.978
2707,1:?,3:neutral,,0.993
2708,1:?,3:neutral,,0.997
2709,1:?,1:positive,,1
2710,1:?,3:neutral,,0.993
2711,1:?,1:positive,,1
2712,1:?,3:neutral,,1
2713,1:?,3:neutral,,0.997
2714,1:?,3:neutral,,0.995
2715,1:?,3:neutral,,0.978
2716,1:?,1:positive,,1
2717,1:?,3:neutral,,0.993
2718,1:?,1:positive,,1
2719,1:?,3:neutral,,0.978
2720,1:?,2:negative,,1
2721,1:?,3:neutral,,0.993
2722,1:?,3:neutral,,0.993
2723,1:?,3:neutral,,0.997
2724,1:?,3:neutral,,0.993
2725,1:?,1:positive,,1
2726,1:?,3:neutral,,1
2727,1:?,3:neutral,,0.995
2728,1:?,3:neutral,,0.986
2729,1:?,1:positive,,1
2730,1:?,1:positive,,0.905
2731,1:?,3:neutral,,0.831
2732,1:?,3:neutral,,0.976
2733,1:?,1:positive,,0.981
2734,1:?,3:neutral,,0.988
2735,1:?,3:neutral,,0.993
2736,1:?,1:positive,,1
2737,1:?,3:neutral,,0.976
2738,1:?,3:neutral,,0.976
2739,1:?,1:positive,,1
2740,1:?,3:neutral,,0.976
2741,1:?,3:neutral,,0.976
2742,1:?,3:neutral,,0.993
2743,1:?,3:neutral,,1
2744,1:?,3:neutral,,0.983
2745,1:?,3:neutral,,0.993
2746,1:?,3:neutral,,0.986
2747,1:?,3:neutral,,1
2748,1:?,3:neutral,,0.997
2749,1:?,1:positive,,0.578
2750,1:?,3:neutral,,1
2751,1:?,2:negative,,1
2752,1:?,3:neutral,,1
2753,1:?,3:neutral,,0.993
2754,1:?,3:neutral,,0.995
2755,1:?,3:neutral,,0.976
2756,1:?,3:neutral,,0.993
2757,1:?,1:positive,,1
2758,1:?,3:neutral,,0.993
2759,1:?,3:neutral,,0.986
2760,1:?,1:positive,,1
2761,1:?,3:neutral,,0.988
2762,1:?,3:neutral,,0.993
2763,1:?,3:neutral,,0.986
2764,1:?,1:positive,,1
2765,1:?,3:neutral,,0.988
2766,1:?,1:positive,,0.968
2767,1:?,3:neutral,,0.976
2768,1:?,3:neutral,,0.988
2769,1:?,1:positive,,1
2770,1:?,3:neutral,,0.998
2771,1:?,3:neutral,,0.993
2772,1:?,3:neutral,,0.977
2773,1:?,3:neutral,,0.821
2774,1:?,1:positive,,1
2775,1:?,3:neutral,,0.986
2776,1:?,3:neutral,,0.978
2777,1:?,3:neutral,,0.986
2778,1:?,3:neutral,,0.993
2779,1:?,3:neutral,,0.996
2780,1:?,3:neutral,,0.975
2781,1:?,3:neutral,,0.976
2782,1:?,3:neutral,,0.993
2783,1:?,1:positive,,1
2784,1:?,3:neutral,,0.993
2785,1:?,3:neutral,,0.995
2786,1:?,3:neutral,,1
2787,1:?,1:positive,,0.967
2788,1:?,3:neutral,,0.996
2789,1:?,3:neutral,,0.978
2790,1:?,3:neutral,,0.988
2791,1:?,3:neutral,,0.997
2792,1:?,3:neutral,,0.976
2793,1:?,1:positive,,1
2794,1:?,3:neutral,,0.993
2795,1:?,3:neutral,,0.999
2796,1:?,1:positive,,1
2797,1:?,3:neutral,,0.976
2798,1:?,3:neutral,,0.976
2799,1:?,3:neutral,,0.976
2800,1:?,1:positive,,0.981
2801,1:?,3:neutral,,0.988
2802,1:?,3:neutral,,0.976
2803,1:?,3:neutral,,0.977
2804,1:?,3:neutral,,0.986
2805,1:?,1:positive,,1
2806,1:?,3:neutral,,0.976
2807,1:?,3:neutral,,0.976
2808,1:?,3:neutral,,0.976
2809,1:?,3:neutral,,0.988
2810,1:?,3:neutral,,0.976
2811,1:?,3:neutral,,0.976
2812,1:?,3:neutral,,0.976
2813,1:?,3:neutral,,0.995
2814,1:?,3:neutral,,0.993
2815,1:?,3:neutral,,0.986
2816,1:?,3:neutral,,0.996
2817,1:?,3:neutral,,0.998
2818,1:?,3:neutral,,0.976
2819,1:?,1:positive,,0.639
2820,1:?,3:neutral,,0.995
2821,1:?,1:positive,,1
2822,1:?,3:neutral,,0.995
2823,1:?,1:positive,,1
2824,1:?,3:neutral,,0.986
2825,1:?,1:positive,,1
2826,1:?,3:neutral,,0.988
2827,1:?,3:neutral,,0.988
2828,1:?,1:positive,,1
2829,1:?,3:neutral,,0.993
2830,1:?,3:neutral,,0.96
2831,1:?,3:neutral,,0.976
2832,1:?,3:neutral,,0.988
2833,1:?,3:neutral,,0.993
2834,1:?,3:neutral,,0.976
2835,1:?,3:neutral,,0.988
2836,1:?,3:neutral,,0.987
2837,1:?,3:neutral,,0.976
2838,1:?,1:positive,,1
2839,1:?,1:positive,,1
2840,1:?,3:neutral,,0.997
2841,1:?,3:neutral,,0.993
2842,1:?,3:neutral,,0.997
2843,1:?,3:neutral,,0.995
2844,1:?,3:neutral,,0.995
2845,1:?,3:neutral,,0.976
2846,1:?,3:neutral,,1
2847,1:?,3:neutral,,0.986
2848,1:?,3:neutral,,0.981
2849,1:?,3:neutral,,0.976
2850,1:?,1:positive,,1
2851,1:?,3:neutral,,0.976
2852,1:?,3:neutral,,0.997
2853,1:?,3:neutral,,0.995
2854,1:?,1:positive,,1
2855,1:?,3:neutral,,0.976
2856,1:?,3:neutral,,0.993
2857,1:?,3:neutral,,0.978
2858,1:?,3:neutral,,0.998
2859,1:?,3:neutral,,0.998
2860,1:?,3:neutral,,0.976
2861,1:?,1:positive,,0.619
2862,1:?,3:neutral,,0.988
2863,1:?,3:neutral,,0.986
2864,1:?,3:neutral,,0.976
2865,1:?,3:neutral,,0.976
2866,1:?,3:neutral,,0.976
2867,1:?,3:neutral,,0.988
2868,1:?,3:neutral,,0.976
2869,1:?,3:neutral,,0.99
2870,1:?,2:negative,,1
2871,1:?,3:neutral,,0.976
2872,1:?,3:neutral,,0.976
2873,1:?,3:neutral,,0.995
2874,1:?,3:neutral,,0.986
2875,1:?,3:neutral,,0.986
2876,1:?,3:neutral,,0.906
2877,1:?,1:positive,,1
2878,1:?,3:neutral,,0.993
2879,1:?,1:positive,,1
2880,1:?,3:neutral,,0.976
2881,1:?,3:neutral,,0.997
2882,1:?,3:neutral,,0.988
2883,1:?,3:neutral,,0.974
2884,1:?,1:positive,,0.64
2885,1:?,3:neutral,,0.976
2886,1:?,3:neutral,,0.978
2887,1:?,3:neutral,,0.998
2888,1:?,3:neutral,,0.993
2889,1:?,2:negative,,1
2890,1:?,3:neutral,,0.993
2891,1:?,3:neutral,,0.976
2892,1:?,3:neutral,,0.976
2893,1:?,3:neutral,,0.976
2894,1:?,3:neutral,,0.986
2895,1:?,1:positive,,0.506
2896,1:?,2:negative,,1
2897,1:?,1:positive,,1
2898,1:?,3:neutral,,0.976
2899,1:?,1:positive,,1
2900,1:?,3:neutral,,0.995
2901,1:?,3:neutral,,0.986
2902,1:?,1:positive,,1
2903,1:?,3:neutral,,0.995
2904,1:?,3:neutral,,0.523
2905,1:?,3:neutral,,0.978
2906,1:?,3:neutral,,0.896
2907,1:?,3:neutral,,0.993
2908,1:?,3:neutral,,0.997
2909,1:?,3:neutral,,1
2910,1:?,3:neutral,,0.993
2911,1:?,3:neutral,,1
2912,1:?,3:neutral,,0.976
2913,1:?,3:neutral,,0.993
2914,1:?,3:neutral,,0.978
2915,1:?,3:neutral,,0.976
2916,1:?,3:neutral,,0.993
2917,1:?,3:neutral,,0.976
2918,1:?,3:neutral,,0.988
2919,1:?,3:neutral,,0.986
2920,1:?,3:neutral,,0.978
2921,1:?,3:neutral,,0.976
2922,1:?,3:neutral,,0.943
2923,1:?,1:positive,,1
2924,1:?,3:neutral,,0.906
2925,1:?,1:positive,,0.64
2926,1:?,1:positive,,0.506
2927,1:?,3:neutral,,0.993
2928,1:?,1:positive,,1
2929,1:?,3:neutral,,0.976
2930,1:?,3:neutral,,0.976
2931,1:?,3:neutral,,0.976
2932,1:?,3:neutral,,0.995
2933,1:?,3:neutral,,0.976
2934,1:?,1:positive,,0.643
2935,1:?,3:neutral,,1
2936,1:?,1:positive,,0.639
2937,1:?,3:neutral,,0.993
2938,1:?,3:neutral,,0.986
2939,1:?,3:neutral,,0.943
2940,1:?,3:neutral,,0.978
2941,1:?,3:neutral,,0.976
2942,1:?,3:neutral,,0.976
2943,1:?,1:positive,,1
2944,1:?,3:neutral,,0.997
2945,1:?,1:positive,,1
2946,1:?,3:neutral,,0.988
2947,1:?,1:positive,,1
2948,1:?,3:neutral,,0.976
2949,1:?,3:neutral,,0.978
2950,1:?,3:neutral,,0.837
2951,1:?,1:positive,,1
2952,1:?,1:positive,,1
2953,1:?,2:negative,,1
2954,1:?,3:neutral,,0.995
2955,1:?,1:positive,,1
2956,1:?,1:positive,,1
2957,1:?,2:negative,,1
2958,1:?,3:neutral,,0.533
2959,1:?,3:neutral,,0.976
2960,1:?,3:neutral,,1
2961,1:?,3:neutral,,0.988
2962,1:?,1:positive,,1
2963,1:?,3:neutral,,0.997
2964,1:?,3:neutral,,0.997
2965,1:?,3:neutral,,0.986
2966,1:?,3:neutral,,0.988
2967,1:?,3:neutral,,0.988
2968,1:?,3:neutral,,0.976
2969,1:?,3:neutral,,1
2970,1:?,3:neutral,,1
2971,1:?,3:neutral,,0.976
2972,1:?,3:neutral,,0.976
2973,1:?,1:positive,,1
2974,1:?,3:neutral,,0.995
2975,1:?,3:neutral,,0.976
2976,1:?,3:neutral,,0.993
2977,1:?,1:positive,,1
2978,1:?,2:negative,,1
2979,1:?,3:neutral,,0.645
2980,1:?,3:neutral,,0.976
2981,1:?,3:neutral,,0.978
2982,1:?,2:negative,,1
2983,1:?,3:neutral,,0.976
2984,1:?,3:neutral,,0.986
2985,1:?,3:neutral,,0.993
2986,1:?,3:neutral,,0.993
2987,1:?,2:negative,,1
2988,1:?,3:neutral,,0.988
2989,1:?,1:positive,,1
2990,1:?,1:positive,,0.994
2991,1:?,3:neutral,,1
2992,1:?,3:neutral,,0.976
2993,1:?,3:neutral,,0.987
2994,1:?,3:neutral,,0.998
2995,1:?,3:neutral,,0.993
2996,1:?,1:positive,,0.914
2997,1:?,1:positive,,0.506
2998,1:?,3:neutral,,1
2999,1:?,3:neutral,,0.904
3000,1:?,3:neutral,,0.993
3001,1:?,1:positive,,1
3002,1:?,3:neutral,,0.993
3003,1:?,3:neutral,,0.986
3004,1:?,3:neutral,,0.906
3005,1:?,3:neutral,,0.658
3006,1:?,3:neutral,,0.976
3007,1:?,1:positive,,1
3008,1:?,3:neutral,,0.993
3009,1:?,3:neutral,,0.993
3010,1:?,3:neutral,,0.993
3011,1:?,3:neutral,,0.976
3012,1:?,3:neutral,,0.993
3013,1:?,1:positive,,1
3014,1:?,3:neutral,,0.987
3015,1:?,3:neutral,,0.993
3016,1:?,3:neutral,,0.986
3017,1:?,3:neutral,,0.993
3018,1:?,3:neutral,,0.993
3019,1:?,3:neutral,,0.995
3020,1:?,3:neutral,,1
3021,1:?,1:positive,,0.968
3022,1:?,3:neutral,,0.997
3023,1:?,3:neutral,,0.906
3024,1:?,3:neutral,,0.993
3025,1:?,3:neutral,,0.976
3026,1:?,3:neutral,,0.986
3027,1:?,3:neutral,,0.995
3028,1:?,3:neutral,,0.978
3029,1:?,1:positive,,0.625
3030,1:?,3:neutral,,0.976
3031,1:?,3:neutral,,0.978
3032,1:?,3:neutral,,0.995
3033,1:?,3:neutral,,0.998
3034,1:?,3:neutral,,0.993
3035,1:?,3:neutral,,0.986
3036,1:?,3:neutral,,0.986
3037,1:?,3:neutral,,0.976
3038,1:?,3:neutral,,0.976
3039,1:?,3:neutral,,0.988
3040,1:?,2:negative,,1
3041,1:?,3:neutral,,0.993
3042,1:?,3:neutral,,0.976
3043,1:?,3:neutral,,0.978
3044,1:?,3:neutral,,1
3045,1:?,3:neutral,,0.976
3046,1:?,3:neutral,,1
3047,1:?,3:neutral,,0.943
3048,1:?,1:positive,,0.979
3049,1:?,3:neutral,,0.993
3050,1:?,3:neutral,,0.986
3051,1:?,3:neutral,,0.987
3052,1:?,3:neutral,,0.993
3053,1:?,1:positive,,1
3054,1:?,2:negative,,1
3055,1:?,3:neutral,,0.986
3056,1:?,3:neutral,,0.998
3057,1:?,3:neutral,,0.986
3058,1:?,3:neutral,,0.988
3059,1:?,3:neutral,,0.976
3060,1:?,3:neutral,,0.976
3061,1:?,1:positive,,1
3062,1:?,1:positive,,0.968
3063,1:?,3:neutral,,0.993
3064,1:?,3:neutral,,0.993
3065,1:?,3:neutral,,0.993
3066,1:?,3:neutral,,0.976
3067,1:?,3:neutral,,0.995
3068,1:?,3:neutral,,0.976
3069,1:?,1:positive,,1
3070,1:?,3:neutral,,0.976
3071,1:?,3:neutral,,0.978
3072,1:?,3:neutral,,0.986
3073,1:?,3:neutral,,0.988
3074,1:?,3:neutral,,0.977
3075,1:?,3:neutral,,0.988
3076,1:?,1:positive,,0.979
3077,1:?,1:positive,,1
3078,1:?,3:neutral,,0.993
3079,1:?,1:positive,,0.64
3080,1:?,3:neutral,,0.517
3081,1:?,1:positive,,1
3082,1:?,3:neutral,,0.993
3083,1:?,1:positive,,1
3084,1:?,3:neutral,,1
3085,1:?,1:positive,,1
3086,1:?,3:neutral,,0.993
3087,1:?,3:neutral,,0.978
3088,1:?,3:neutral,,0.988
3089,1:?,3:neutral,,0.997
3090,1:?,3:neutral,,0.988
3091,1:?,3:neutral,,0.977
3092,1:?,3:neutral,,0.995
3093,1:?,3:neutral,,0.976
3094,1:?,3:neutral,,0.976
3095,1:?,3:neutral,,0.976
3096,1:?,3:neutral,,1
3097,1:?,3:neutral,,0.988
3098,1:?,3:neutral,,0.986
3099,1:?,3:neutral,,0.997
3100,1:?,3:neutral,,0.99
3101,1:?,3:neutral,,0.986
3102,1:?,1:positive,,1
3103,1:?,1:positive,,1
3104,1:?,3:neutral,,0.993
3105,1:?,3:neutral,,0.998
3106,1:?,3:neutral,,0.978
3107,1:?,3:neutral,,0.987
3108,1:?,3:neutral,,0.976
3109,1:?,1:positive,,1
3110,1:?,3:neutral,,1
3111,1:?,1:positive,,1
3112,1:?,1:positive,,1
3113,1:?,3:neutral,,0.988
3114,1:?,3:neutral,,0.993
3115,1:?,3:neutral,,0.976
3116,1:?,3:neutral,,0.976
3117,1:?,3:neutral,,0.988
3118,1:?,3:neutral,,0.976
3119,1:?,3:neutral,,0.993
3120,1:?,3:neutral,,0.995
3121,1:?,3:neutral,,0.995
3122,1:?,3:neutral,,0.986
3123,1:?,3:neutral,,0.995
3124,1:?,3:neutral,,0.995
3125,1:?,2:negative,,1
3126,1:?,3:neutral,,0.993
3127,1:?,3:neutral,,0.995
3128,1:?,3:neutral,,0.988
3129,1:?,3:neutral,,0.976
3130,1:?,3:neutral,,0.998
3131,1:?,1:positive,,0.981
3132,1:?,3:neutral,,0.976
3133,1:?,3:neutral,,0.993
3134,1:?,3:neutral,,0.997
3135,1:?,3:neutral,,0.976
3136,1:?,2:negative,,1
3137,1:?,3:neutral,,0.978
3138,1:?,3:neutral,,0.749
3139,1:?,1:positive,,1
3140,1:?,3:neutral,,0.988
3141,1:?,3:neutral,,0.993
3142,1:?,1:positive,,1
3143,1:?,3:neutral,,0.976
3144,1:?,3:neutral,,0.976
3145,1:?,3:neutral,,0.977
3146,1:?,3:neutral,,0.993
3147,1:?,3:neutral,,0.986
3148,1:?,3:neutral,,0.978
3149,1:?,3:neutral,,0.753
3150,1:?,3:neutral,,0.976
3151,1:?,3:neutral,,0.993
3152,1:?,3:neutral,,0.663
3153,1:?,3:neutral,,0.993
3154,1:?,3:neutral,,0.976
3155,1:?,3:neutral,,0.986
3156,1:?,3:neutral,,0.993
3157,1:?,3:neutral,,0.993
3158,1:?,3:neutral,,0.976
3159,1:?,1:positive,,1
3160,1:?,3:neutral,,0.976
3161,1:?,3:neutral,,0.976
3162,1:?,1:positive,,1
3163,1:?,1:positive,,0.981
3164,1:?,3:neutral,,0.996
3165,1:?,3:neutral,,0.978
3166,1:?,2:negative,,1
3167,1:?,1:positive,,1
3168,1:?,1:positive,,1
3169,1:?,3:neutral,,0.976
3170,1:?,3:neutral,,0.976
3171,1:?,3:neutral,,0.986
3172,1:?,3:neutral,,0.977
3173,1:?,1:positive,,1
3174,1:?,3:neutral,,0.976
3175,1:?,3:neutral,,0.993
3176,1:?,3:neutral,,0.988
3177,1:?,3:neutral,,0.995
3178,1:?,3:neutral,,0.993
3179,1:?,3:neutral,,0.508
3180,1:?,3:neutral,,0.976
3181,1:?,1:positive,,0.643
3182,1:?,3:neutral,,0.993
3183,1:?,2:negative,,1
3184,1:?,1:positive,,1
3185,1:?,3:neutral,,0.982
3186,1:?,3:neutral,,0.976
3187,1:?,3:neutral,,0.976
3188,1:?,1:positive,,1
3189,1:?,3:neutral,,0.988
3190,1:?,3:neutral,,0.976
3191,1:?,3:neutral,,0.976
3192,1:?,3:neutral,,0.976
3193,1:?,3:neutral,,0.986
3194,1:?,3:neutral,,0.976
3195,1:?,3:neutral,,0.976
3196,1:?,3:neutral,,0.976
3197,1:?,3:neutral,,1
3198,1:?,1:positive,,0.64
3199,1:?,3:neutral,,0.976
3200,1:?,3:neutral,,0.986
3201,1:?,3:neutral,,0.978
3202,1:?,3:neutral,,0.976
3203,1:?,3:neutral,,0.993
3204,1:?,3:neutral,,0.976
3205,1:?,1:positive,,1
3206,1:?,3:neutral,,0.976
3207,1:?,1:positive,,1
3208,1:?,3:neutral,,0.986
3209,1:?,3:neutral,,0.976
3210,1:?,3:neutral,,0.997
3211,1:?,3:neutral,,0.993
3212,1:?,3:neutral,,0.978
3213,1:?,3:neutral,,0.993
3214,1:?,3:neutral,,1
3215,1:?,1:positive,,0.981
3216,1:?,3:neutral,,0.993
3217,1:?,2:negative,,1
3218,1:?,3:neutral,,0.986
3219,1:?,1:positive,,1
3220,1:?,3:neutral,,0.993
3221,1:?,3:neutral,,0.993
3222,1:?,3:neutral,,0.976
3223,1:?,3:neutral,,0.988
3224,1:?,3:neutral,,0.976
3225,1:?,1:positive,,0.981
3226,1:?,3:neutral,,0.993
3227,1:?,3:neutral,,0.986
3228,1:?,3:neutral,,0.978
3229,1:?,3:neutral,,0.987
3230,1:?,3:neutral,,0.988
3231,1:?,3:neutral,,0.978
3232,1:?,3:neutral,,0.995
3233,1:?,3:neutral,,0.987
3234,1:?,3:neutral,,0.988
3235,1:?,3:neutral,,0.986
3236,1:?,3:neutral,,0.988
3237,1:?,3:neutral,,0.976
3238,1:?,1:positive,,1
3239,1:?,3:neutral,,0.997
3240,1:?,1:positive,,0.981
3241,1:?,3:neutral,,0.978
3242,1:?,3:neutral,,0.658
3243,1:?,3:neutral,,0.987
3244,1:?,3:neutral,,0.988
3245,1:?,3:neutral,,0.976
3246,1:?,3:neutral,,0.978
3247,1:?,3:neutral,,0.96
3248,1:?,3:neutral,,0.906
3249,1:?,1:positive,,1
3250,1:?,3:neutral,,0.993
3251,1:?,3:neutral,,1
3252,1:?,3:neutral,,0.986
3253,1:?,3:neutral,,0.976
3254,1:?,1:positive,,1
3255,1:?,1:positive,,1
3256,1:?,3:neutral,,0.988
3257,1:?,3:neutral,,0.976
3258,1:?,3:neutral,,0.986
3259,1:?,1:positive,,1
3260,1:?,3:neutral,,0.988
3261,1:?,3:neutral,,0.976
3262,1:?,3:neutral,,0.988
3263,1:?,3:neutral,,0.986
3264,1:?,3:neutral,,0.976
3265,1:?,3:neutral,,0.976
3266,1:?,3:neutral,,0.987
3267,1:?,3:neutral,,0.993
3268,1:?,3:neutral,,0.998
3269,1:?,3:neutral,,0.993
3270,1:?,3:neutral,,0.988
3271,1:?,3:neutral,,0.993
3272,1:?,3:neutral,,0.993
3273,1:?,3:neutral,,1
3274,1:?,3:neutral,,0.997
3275,1:?,3:neutral,,0.993
3276,1:?,3:neutral,,0.976
3277,1:?,3:neutral,,0.986
3278,1:?,2:negative,,1
3279,1:?,1:positive,,1
